OrderNumber,OrderDateTime,CustomerNumber,CustomerName,Address1,Address2,City,Province,OrderTotal,OrderSource,ContactName,ContactEmail,InternalOrder,ScheduledDelivery,ScheduledDeliveryDate
782813,2023-03-03 13:00:13,CUST0313,Powell Ltd,411 Mcneil Hollow,,North Samantha,WA,2858.22,Cash Counter,Gaff,dawnmclaughlin@ruiz.com,1,1,2024-01-12
281924,2024-01-03 07:56:04,CUST0136,Allen-Vasquez,305 Gregory Creek Apt. 077,,Erikastad,TN,844.4,Fax,Rachael,lwright@wheeler.org,0,0,
771988,2024-05-20 03:14:13,CUST0126,Grant-Neal,214 Morrison Cliffs,,Thompsontown,MI,3221.81,Cash Counter,Bryant,kennethmccann@yahoo.com,0,0,
343573,2024-11-05 05:52:35,CUST0347,Smith-Craig,6554 Webb Land Suite 737,,Mahoneyville,OK,3175.3,Phone,Gaff,kimberlycarey@bailey.com,1,1,2024-11-16
867643,2023-04-19 04:31:55,CUST0004,"Lynch, Wiggins and Miller",80536 Archer Spurs Apt. 928,,Larsonstad,WA,4621.39,Online,Bryant,cody28@perez.com,1,0,
976033,2024-03-08 12:16:42,CUST0129,Smith Inc,676 Williams Lights Suite 795,,New Andrea,AZ,4235.24,Phone,Rachael,charleshinton@white-mcclain.com,0,0,
687636,2024-12-19 14:35:47,CUST0465,Johns Ltd,72144 Porter Fields Suite 576,,Williamsport,OR,3223.89,Phone,Rachael,scott53@yahoo.com,0,1,2025-06-07
328424,2024-01-12 02:50:21,CUST0260,Stephens-Dalton,84966 Sharp Walk Suite 081,Apt. 374,Lake Maurice,NY,2936.65,SalesRep,Rachael,trevormason@yahoo.com,1,1,2024-10-21
810228,2024-01-13 13:07:28,CUST0030,"Chandler, Stevens and Owens",567 Nathan Glen Apt. 771,,Pennyborough,TX,4380.48,Cash Counter,Pris Stratton,welchkathryn@gmail.com,0,0,
435127,2024-07-02 01:25:22,CUST0393,James-Ramirez,10718 Stanley Ferry Suite 720,,Gonzalezburgh,NJ,4518.6,Fax,Gaff,fmcdonald@dunlap.com,0,1,2024-07-12
704923,2024-05-06 20:12:11,CUST0467,Cruz Group,8737 Thomas Center Suite 928,,East Gregoryton,OK,2252.78,Cash Counter,Rick Deckard,khanlee@garcia.com,0,0,
660166,2023-07-17 18:11:23,CUST0225,Taylor Group,5908 Gerald Fields Apt. 549,,Estesview,KY,1352.35,Fax,Roy Batty,jill85@gmail.com,0,0,
331481,2023-08-03 20:10:57,CUST0416,Richard-Bradley,768 Simpson Falls Suite 560,Apt. 907,Michaelstad,TN,4376.75,SalesRep,Pris Stratton,briannajohnson@yahoo.com,0,1,2025-02-17
780548,2024-04-22 00:10:21,CUST0293,Clark-Taylor,94608 Holloway Island Apt. 327,,Duffyburgh,UT,4373.84,SalesRep,Roy Batty,ryan71@yahoo.com,0,1,2024-12-05
607458,2024-04-05 19:34:08,CUST0120,Smith PLC,18061 Katelyn Ville,,West Samuelhaven,OH,2569.28,Online,Pris Stratton,wlopez@rose.com,0,1,2024-05-06
374521,2023-11-07 15:58:01,CUST0135,"Coffey, Stephens and Gross",262 Meyers Curve,Suite 693,New Deborahstad,KS,4695.85,Email,Gaff,vanessataylor@hotmail.com,1,1,2024-05-24
108355,2024-04-01 04:05:32,CUST0481,"Ford, Tucker and Wilson",05991 Denise Tunnel Apt. 757,,West Debra,NJ,4959.18,Cash Counter,Roy Batty,hpayne@mann.com,1,0,
774316,2023-11-19 21:37:06,CUST0270,Martin and Sons,0425 Rogers Prairie,,Kevinstad,WI,572.02,SalesRep,Rachael,reesewilliam@yahoo.com,0,1,2024-12-21
695580,2024-02-19 08:24:15,CUST0431,"Bennett, Sutton and Hanson",377 Mary Alley,,New Lisa,CT,2229.67,Phone,Bryant,garrettgray@brooks.org,0,0,
734798,2023-12-14 17:22:32,CUST0027,Jones-Smith,563 Corey Key Apt. 668,,Aaronport,WV,2670.54,Email,Zhora,sara89@hotmail.com,1,0,
171079,2024-01-08 11:16:56,CUST0021,Zuniga-Cox,55816 Raymond Trafficway,,Delgadoside,PA,361.01,Fax,Gaff,april90@gmail.com,0,1,2024-11-03
951108,2024-04-30 00:07:06,CUST0145,Ayers-Whitaker,648 Huffman Knolls,,Lake Rachelton,SC,4211.23,Online,Roy Batty,millsjoy@morris.com,1,0,
572091,2024-03-10 15:19:54,CUST0471,"Peterson, Johnson and Schaefer",61683 Jones Islands Suite 190,,Paulport,WV,3153.11,Phone,Gaff,zneal@yahoo.com,0,1,2024-03-25
857822,2023-12-27 01:26:48,CUST0399,"Olson, Johnson and Spencer",2949 Rodriguez Island Suite 976,,East Jamie,AR,1300.3,Online,Gaff,tsmith@yahoo.com,1,1,2025-02-16
892532,2023-09-19 21:46:03,CUST0230,"Noble, Deleon and Clark",14576 White Cliff,,Owenschester,CO,2106.58,Email,Bryant,james47@rodriguez-gomez.com,1,0,
393772,2024-09-19 18:03:22,CUST0312,"Newman, Garcia and Mcguire",190 Huff Ford,,Benjaminshire,SC,2975.12,Online,Pris Stratton,xallen@gmail.com,1,0,
720121,2023-12-08 02:46:30,CUST0392,Parker LLC,93390 Michael Causeway,Suite 505,Lake Jessicastad,UT,4217.2,Cash Counter,Rachael,sarah98@berry.net,0,0,
840282,2023-03-05 01:11:02,CUST0153,"Thomas, Jordan and Fowler",77834 Miller Stravenue Apt. 104,,East Claytonmouth,MN,1248.44,Fax,Rachael,joneszachary@donovan.com,0,1,2024-02-28
274166,2024-02-02 19:56:03,CUST0159,Robertson-Baker,99978 Christopher Springs,,North Zacharyfort,CA,3930.98,Fax,Roy Batty,charlesbenjamin@yahoo.com,0,1,2025-06-22
726126,2023-07-22 16:45:28,CUST0192,"Johnston, Brown and Roberts",914 Craig Expressway,,Port Juanberg,SD,3589.07,Phone,J.F. Sebastian,alexvaldez@gmail.com,1,1,2024-08-17
215862,2023-11-06 13:17:17,CUST0249,"Drake, Fox and Schultz",923 Cooper Valleys Apt. 803,,Aprilton,TX,119.48,Cash Counter,Rachael,alison55@herman.com,1,1,2023-12-25
761185,2024-06-23 11:31:03,CUST0451,"Moss, Ortiz and Mcdonald",385 Ebony Dale,,East Jasonton,OR,4870.73,Phone,Rick Deckard,keithjones@nichols.biz,0,1,2024-07-31
453696,2024-04-11 22:01:33,CUST0427,Hughes-Haas,26869 Sean Flat,,West Jasonborough,NE,3839.93,Cash Counter,Pris Stratton,clutz@jimenez.info,0,0,
498337,2023-02-25 05:43:04,CUST0055,"Hamilton, Larson and Dyer",7987 James Port,,Richardsonshire,MO,1776.92,Phone,Rachael,rebeccasmith@hotmail.com,0,0,
679900,2023-06-25 07:21:57,CUST0197,"Weaver, Romero and Hunter",71874 Adam Motorway Suite 937,Apt. 391,Robinsonport,TX,870.18,Cash Counter,Zhora,ehopkins@yahoo.com,0,1,2025-03-22
371484,2024-10-13 12:45:10,CUST0384,"Thomas, Allen and Flores",2796 Anthony Lights Apt. 533,,Murrayfort,SD,339.96,Fax,Zhora,carlsonmichael@hotmail.com,1,1,2025-01-31
714013,2024-01-19 14:13:40,CUST0349,"Holmes, Yoder and Hernandez",4855 Sarah Trace Suite 837,,West Brian,SC,202.85,Online,Roy Batty,russellalexis@hines.org,0,0,
223046,2023-03-30 02:00:19,CUST0321,Powell Group,179 Byrd Neck Suite 766,,East Belindabury,CO,4165.86,Cash Counter,Zhora,keithtaylor@brown.com,1,0,
372032,2024-03-01 15:10:05,CUST0152,"Butler, Doyle and Thomas",3415 Rebecca Meadow Suite 375,,Briannafurt,NE,3890.82,Online,J.F. Sebastian,martinstacey@hotmail.com,1,1,2025-03-06
430521,2024-05-23 02:25:48,CUST0399,"Olson, Johnson and Spencer",2949 Rodriguez Island Suite 976,,East Jamie,AR,1428.45,Email,Roy Batty,wmartinez@yahoo.com,0,1,2024-07-28
775467,2024-02-20 08:46:24,CUST0374,Harris PLC,784 Myers Mountains Apt. 943,,Paulmouth,CA,4216.46,SalesRep,Rick Deckard,caseymary@yahoo.com,1,0,
298216,2024-09-03 23:14:27,CUST0261,Meyer-Marquez,9462 Mitchell Walk Suite 888,,Ryanville,NY,4510.56,Phone,Rick Deckard,spollard@yahoo.com,0,1,2024-12-18
269450,2024-09-07 00:38:26,CUST0009,Hooper and Sons,5035 Fox Meadow,,Lake Annaside,WA,4467.34,Online,Rick Deckard,robertturner@yahoo.com,1,1,2024-12-17
881749,2023-05-23 16:27:40,CUST0331,King-Jones,902 Hayes Viaduct,Suite 222,Meltonstad,IN,3818.18,Phone,Pris Stratton,matthewsmith@adams.com,1,1,2025-05-08
261333,2024-09-24 08:52:55,CUST0414,Woods Group,102 Chris Pike Suite 705,,West Aaronchester,CA,1014.37,SalesRep,Gaff,smithjillian@morse-crawford.net,0,0,
237503,2024-12-08 17:12:36,CUST0429,Sloan Inc,431 Ashley Motorway,,West Carolineberg,IN,4228.68,Online,Rick Deckard,brownjulie@yahoo.com,1,1,2025-05-06
244621,2024-11-23 15:24:45,CUST0472,Wood-Chapman,78596 Edward Dam Suite 183,,North Douglasview,FL,3344.89,Online,Pris Stratton,briangross@anderson-gibson.com,0,0,
201104,2024-07-07 05:21:37,CUST0204,Proctor Inc,2991 Karina Rest,,New Jasonmouth,TX,4737.51,SalesRep,Rick Deckard,xleonard@wright-choi.com,0,1,2025-06-21
747973,2023-12-22 22:24:37,CUST0494,Walsh and Sons,6157 Harris Plaza,,New Jeffrey,AR,3081.46,Phone,Roy Batty,brandon59@yahoo.com,0,0,
944914,2024-02-29 18:11:29,CUST0316,Martin Group,81914 Schroeder Fort,Apt. 981,New Christina,NH,286.97,Phone,Roy Batty,jennifercarlson@cook.com,0,0,
849644,2023-04-29 14:04:27,CUST0446,Woods Inc,689 Brennan Vista,Apt. 486,West Phyllisborough,IL,264.42,Online,Roy Batty,joannalvarez@gmail.com,1,1,2023-08-04
800857,2024-08-26 16:47:32,CUST0422,"Patel, Hoffman and Mckinney",75883 Good Viaduct,,Lake Tonyburgh,VA,4939.63,SalesRep,Pris Stratton,jharrell@wilson-hall.com,0,1,2025-03-26
107977,2024-06-07 23:34:24,CUST0286,Ryan-Ryan,3689 Beltran Shores Suite 356,,Lake Cory,WI,2684.06,Email,Rick Deckard,stephanie25@rodriguez.info,1,0,
852919,2023-07-10 14:46:03,CUST0488,Garcia PLC,27508 Moreno Hills Suite 530,,Lake Lesliehaven,DC,3326.95,Phone,Gaff,marquezmary@marsh.info,1,1,2024-11-29
388069,2024-10-02 19:55:54,CUST0167,Peterson PLC,625 Michael Mountain,,Martinezchester,TN,3148.52,SalesRep,Roy Batty,diane74@hotmail.com,0,0,
735950,2023-05-20 04:11:45,CUST0008,White PLC,2535 Susan Burg,,Lake Stevenberg,MN,3636.56,Phone,Gaff,madisonkelly@smith.com,1,0,
145581,2023-10-06 01:42:17,CUST0487,Mullen-Morgan,74176 Mcguire Rest Apt. 456,,Richardview,CO,2659.28,Fax,Rachael,kduarte@nelson.biz,0,0,
340293,2023-07-10 18:34:37,CUST0450,Obrien-Duncan,34543 Glover Route,,Lake Theresamouth,MN,1363.08,Fax,Roy Batty,michaelpark@yahoo.com,0,0,
732931,2024-04-13 06:08:34,CUST0041,White and Sons,838 Wiley Canyon Suite 910,,Johnsonville,MD,3283.53,Cash Counter,Rick Deckard,kristina46@stevens.com,1,0,
551244,2024-03-10 11:58:32,CUST0072,Harrison Ltd,6713 Patton Lake,,Donaldbury,NE,4407.36,SalesRep,Roy Batty,raymondtran@gmail.com,0,1,2025-06-07
935395,2023-09-10 19:41:44,CUST0094,Jennings-Weaver,099 Julia Plains,,South Sarah,NH,1389.5,Cash Counter,Rick Deckard,danieltrevino@hotmail.com,0,1,2024-11-29
659960,2024-07-18 10:24:56,CUST0462,Nichols-Rodriguez,2866 Conley Islands,,Sandraborough,MO,3851.24,Phone,Pris Stratton,kimberlyhamilton@yahoo.com,0,1,2024-10-25
724684,2024-09-25 06:35:50,CUST0044,Hale-Chapman,20473 Moore Fork Apt. 299,,New Chrisside,AR,3008.03,Phone,Pris Stratton,taylorsummer@hotmail.com,1,1,2024-12-08
633420,2023-11-23 23:05:12,CUST0027,Jones-Smith,563 Corey Key Apt. 668,,Aaronport,WV,3130.82,SalesRep,Bryant,ipatterson@dominguez.info,1,0,
480994,2024-11-23 17:40:01,CUST0405,"Hill, Williams and Ramirez",88536 Levy Green,,Jennifershire,WV,4265.34,SalesRep,Gaff,tstevens@owen-benson.com,0,1,2025-02-03
780806,2024-04-17 09:17:48,CUST0409,Crawford-Thompson,57141 Sullivan Trail,,New Marcus,WV,4901.25,Phone,Bryant,kimberlyriddle@king.com,0,0,
898658,2024-05-25 07:48:13,CUST0048,Lopez-Dean,0993 Kelly Pine Suite 086,,Thompsonmouth,AL,3487.98,Cash Counter,Rick Deckard,christinefrazier@lewis.com,1,1,2024-12-27
195646,2024-12-27 13:41:18,CUST0366,"Hicks, Aguirre and Smith",86715 Tyrone Knoll Apt. 964,,Micheleport,NY,4235.93,Email,Gaff,jordancourtney@yahoo.com,1,0,
679349,2024-04-05 02:36:09,CUST0347,Smith-Craig,6554 Webb Land Suite 737,,Mahoneyville,OK,3395.46,Email,Rachael,uestrada@dominguez-wells.com,1,0,
968315,2024-11-30 17:55:21,CUST0214,"Wilson, Calderon and May",52867 James Place Suite 358,,New Jackhaven,AK,219.43,SalesRep,Zhora,glendabrooks@yahoo.com,1,1,2025-03-18
679800,2023-10-22 02:55:02,CUST0150,Allen-Edwards,80273 Hall Forest Apt. 660,,Hickmanfurt,VA,3940.76,Email,Gaff,johnsonlori@yahoo.com,1,0,
217517,2023-01-31 14:51:04,CUST0053,"Sullivan, Hernandez and Garner",262 Jason Tunnel Suite 867,,Hurstport,PA,3088.82,Phone,Gaff,opineda@yahoo.com,0,0,
620778,2024-11-20 23:23:18,CUST0408,"Mason, Huber and Stone",4407 Donald Ferry Apt. 727,,North Jeanetteborough,ND,2153.08,SalesRep,Bryant,michaeljohnson@wilson-martin.net,0,0,
865309,2024-05-26 19:22:35,CUST0384,"Thomas, Allen and Flores",2796 Anthony Lights Apt. 533,,Murrayfort,SD,2925.27,Fax,Rick Deckard,brandon53@pacheco.com,0,1,2024-08-26
223715,2024-08-27 01:03:34,CUST0471,"Peterson, Johnson and Schaefer",61683 Jones Islands Suite 190,,Paulport,WV,2630.46,Phone,J.F. Sebastian,joshua90@thompson.com,0,0,
163240,2024-05-03 05:12:17,CUST0131,Barker-Stephens,72147 Clark Harbors,Suite 660,South Kimberly,KY,853.13,Online,Rachael,alicia90@hotmail.com,0,1,2024-12-05
994796,2023-09-09 16:59:09,CUST0467,Cruz Group,8737 Thomas Center Suite 928,,East Gregoryton,OK,3419.3,SalesRep,Gaff,garnererica@glover-herring.com,1,1,2024-08-26
238065,2024-01-07 14:55:42,CUST0227,Deleon PLC,45415 Stark Vista Suite 673,Apt. 649,Saraburgh,GA,1884.14,Cash Counter,Rick Deckard,erin11@torres.net,1,0,
186590,2024-07-09 15:13:58,CUST0119,"Pham, Carlson and Vargas",566 Allen Hill,,North Jeremy,ND,2108.9,Phone,Bryant,rodgersjason@hotmail.com,1,1,2024-08-04
716380,2023-03-19 11:52:02,CUST0360,Brown-Cole,7721 Brittany Junction,,Butlerburgh,NV,510.83,Fax,Pris Stratton,susan40@yahoo.com,1,1,2024-05-07
257302,2024-05-05 20:48:40,CUST0499,Robinson-Russell,009 Debbie Plains,,Sanchezfort,MS,2504.59,Phone,Rachael,nicole07@herrera-anderson.net,1,1,2025-01-24
136276,2024-07-06 02:11:35,CUST0163,Dalton PLC,5420 Larson Junctions,,Hutchinsonbury,MS,4239.42,Cash Counter,Rick Deckard,karen16@gmail.com,0,1,2024-09-27
221268,2024-05-30 00:19:53,CUST0330,"Collins, Gonzalez and Ray",589 Scott Plaza Suite 643,Apt. 646,Martinezfort,GA,4259.41,Online,Pris Stratton,zhernandez@smith.biz,0,1,2025-01-20
531292,2024-06-07 07:26:19,CUST0446,Woods Inc,689 Brennan Vista,Apt. 486,West Phyllisborough,IL,2839.64,SalesRep,J.F. Sebastian,oburch@hodges.com,1,0,
304156,2023-08-16 09:35:20,CUST0113,Williams-Rowland,16787 Henderson Roads Suite 978,,South Jason,UT,941.11,Online,Rachael,melissa46@valencia-mckay.com,1,1,2025-03-09
552887,2023-01-15 02:48:54,CUST0148,"Serrano, Morales and Acevedo",973 Joseph Mill Suite 590,,Haleyside,MS,3478.24,Email,Pris Stratton,amanda36@haley-schmidt.com,1,1,2024-06-18
301899,2023-02-28 05:29:07,CUST0406,Smith LLC,202 Vaughn Mountain Apt. 964,,Rojasview,FL,1681.24,Cash Counter,Pris Stratton,marthahouse@hopkins.net,1,1,2025-02-17
145937,2023-12-08 16:41:01,CUST0073,Smith-Morse,9550 Sarah Hills,,Dustinshire,NC,1602.17,SalesRep,Rick Deckard,zcruz@yahoo.com,0,1,2024-09-03
643590,2023-01-06 05:57:41,CUST0076,"Carson, Martin and Coleman",6110 Erica Views,,North Tinaburgh,CT,3608.65,Email,Zhora,megan03@hotmail.com,0,0,
917928,2023-07-30 03:27:34,CUST0113,Williams-Rowland,16787 Henderson Roads Suite 978,,South Jason,UT,312.43,Email,Bryant,xhernandez@francis.biz,0,1,2024-03-26
463146,2024-02-14 05:56:22,CUST0340,Henry-Wolf,1979 Dunlap Meadow Suite 515,,Diazbury,AL,4081.73,Fax,Rachael,lmelendez@hotmail.com,1,1,2024-09-11
344465,2024-04-04 01:40:24,CUST0017,Tran-Johnson,6295 Kathy Court,Apt. 849,Scottshire,CA,3443.05,SalesRep,Roy Batty,njohnson@fisher.com,0,1,2025-05-10
871283,2024-02-28 11:40:33,CUST0441,Hardin LLC,401 Mason Lake,,Stephenport,AK,4886.78,Fax,Roy Batty,floreskatie@hotmail.com,1,1,2025-03-18
361957,2023-02-23 21:12:21,CUST0399,"Olson, Johnson and Spencer",2949 Rodriguez Island Suite 976,,East Jamie,AR,4606.16,Fax,Bryant,hannalaura@gmail.com,1,1,2023-03-14
778713,2023-10-27 03:37:23,CUST0466,Wilson and Sons,8701 Schwartz Gardens,,Benjaminmouth,CO,370.0,Online,Zhora,collinssteve@garcia.biz,1,0,
627259,2023-01-02 05:20:14,CUST0455,"Wells, Smith and Brown",33769 Rodriguez Bypass,,Richardshire,NJ,1055.33,Online,Gaff,johnlandry@yahoo.com,1,1,2025-03-15
846438,2024-09-10 22:07:51,CUST0139,"Rogers, Cooper and White",27414 Nicholas Isle,,Gamblefort,TN,1335.02,Email,Roy Batty,qali@gmail.com,1,0,
689443,2024-05-29 04:05:34,CUST0174,"Franklin, Anthony and Kim",81390 Williams Harbors,,Matthewborough,RI,1286.48,Cash Counter,Roy Batty,melissa84@yahoo.com,1,0,
918026,2023-01-17 13:12:18,CUST0194,"Wilson, Davis and Chambers",12816 Clifford Courts Suite 356,,Port Briannatown,WY,3342.5,Email,Rick Deckard,georgeknight@sanchez.com,0,1,2023-04-23
456215,2023-08-23 11:58:05,CUST0014,"Lewis, Robinson and Parker",27452 Kevin Ford Suite 825,Suite 922,Sherrichester,NH,2100.45,Fax,Pris Stratton,joshua64@harrison.com,1,1,2023-09-22
203534,2024-05-20 09:13:34,CUST0084,Santiago-Jacobs,59815 Lloyd Springs Suite 843,,North Sarah,OK,558.58,Email,J.F. Sebastian,michaelrich@yahoo.com,0,1,2024-07-05
423200,2023-04-26 15:09:00,CUST0358,Nguyen and Sons,695 Moore Roads Apt. 274,,Jenniferfort,MA,4846.69,SalesRep,Pris Stratton,zbutler@martinez.com,0,1,2023-04-28
416283,2024-11-03 21:34:11,CUST0094,Jennings-Weaver,099 Julia Plains,,South Sarah,NH,4351.51,Email,Bryant,josephingram@davis.com,0,0,
616509,2023-01-22 00:42:19,CUST0472,Wood-Chapman,78596 Edward Dam Suite 183,,North Douglasview,FL,3075.23,SalesRep,J.F. Sebastian,shawruth@gmail.com,1,0,
341209,2024-01-15 06:27:07,CUST0220,Ochoa-Wilson,60783 Zachary Knoll Suite 592,,South Raymondburgh,AR,1822.01,Online,Bryant,fsexton@clark-fernandez.com,0,0,
290453,2023-08-16 10:20:33,CUST0071,Cole-Mendoza,2430 Mann Trail,,New Jessica,MD,440.15,Fax,Rachael,wpatton@rogers-woodard.biz,1,1,2024-02-18
985300,2023-06-20 01:39:23,CUST0159,Robertson-Baker,99978 Christopher Springs,,North Zacharyfort,CA,3012.49,Online,Gaff,valeriemills@gmail.com,0,0,
266872,2024-09-10 12:19:30,CUST0341,Hendricks Inc,1308 Morgan Ports Suite 354,,Johnsonburgh,MO,147.94,SalesRep,Gaff,benjamin98@scott.biz,1,1,2024-11-28
474629,2023-05-08 06:02:25,CUST0066,Stanley-Gonzalez,386 Lambert Wall,,Lake Joshua,NM,4579.78,Fax,Rachael,jillsanders@yahoo.com,1,0,
421926,2023-01-23 10:46:00,CUST0366,"Hicks, Aguirre and Smith",86715 Tyrone Knoll Apt. 964,,Micheleport,NY,3859.64,Cash Counter,Gaff,morrismatthew@combs-smith.com,0,1,2023-05-27
877437,2024-09-13 19:48:04,CUST0352,Holland Group,3951 Brown Lodge,,North Alexander,RI,3979.19,Cash Counter,Bryant,nicholas20@rios.info,0,0,
651514,2023-05-02 06:18:15,CUST0307,Hart-Smith,918 Amanda Plaza Suite 901,Apt. 585,East Michaelhaven,MA,2196.78,SalesRep,Gaff,irivera@cummings.com,1,0,
271302,2023-02-01 07:32:07,CUST0160,Mcdowell LLC,4446 Keller Walks Suite 837,,East Crystalstad,DE,1568.55,Online,Gaff,alicia87@yahoo.com,0,0,
376988,2024-11-06 00:21:10,CUST0296,Petty PLC,44367 Wong Viaduct,,Rodriguezstad,WV,4863.13,Cash Counter,Roy Batty,qmullins@reed.info,1,1,2024-11-21
256580,2024-04-21 04:30:08,CUST0329,"Proctor, Camacho and Young",1900 Adams Island Suite 750,,Port Charlesborough,PA,57.78,Online,J.F. Sebastian,kcochran@davis-cooper.net,0,1,2025-02-08
969720,2023-09-09 07:12:34,CUST0304,Wagner LLC,136 Ronnie Vista Suite 081,,Simsville,PA,4863.39,Online,Pris Stratton,davidsimmons@young.net,0,0,
534290,2024-06-28 05:01:00,CUST0314,Jones-Smith,26696 Jesse Centers,,New Bradley,NV,1814.15,Online,J.F. Sebastian,kyleholmes@yahoo.com,1,0,
325114,2024-08-12 16:16:44,CUST0452,Burgess-Shannon,19550 John Fork Apt. 129,,Marcmouth,GA,3899.12,Online,Zhora,chelsea57@hotmail.com,0,0,
746029,2023-09-03 05:05:55,CUST0491,"Wells, Campbell and Clayton",20093 Gonzalez Highway Apt. 937,,East Robin,WI,3176.86,Email,Rachael,donovanjenna@hotmail.com,0,0,
565589,2023-10-02 11:10:24,CUST0121,"Davis, Anderson and Hanson",022 Gregory Hill Suite 584,,West Robert,LA,1715.35,Phone,Rachael,schultzanna@robinson.info,0,0,
551393,2023-10-07 21:26:53,CUST0215,Rogers-Lewis,27238 Blake Motorway Suite 942,,East Susanhaven,MI,3133.61,Fax,Bryant,lunabrittney@mills-wade.biz,1,0,
925703,2023-02-01 00:16:07,CUST0243,"Gonzalez, Garrett and Curtis",3591 Douglas Heights,,Port Benjamin,NE,596.98,Fax,Bryant,ywalker@logan.com,1,1,2025-03-17
596438,2023-10-11 23:54:22,CUST0082,"Bowman, Taylor and Lambert",2370 Martin Extensions Suite 297,,New Rachel,MN,1778.47,Online,Pris Stratton,qberry@reeves-stout.com,0,1,2024-08-02
472812,2024-06-10 22:02:54,CUST0230,"Noble, Deleon and Clark",14576 White Cliff,,Owenschester,CO,3788.09,SalesRep,J.F. Sebastian,cody91@bailey.com,0,0,
741705,2024-01-11 07:51:03,CUST0055,"Hamilton, Larson and Dyer",7987 James Port,,Richardsonshire,MO,176.79,SalesRep,Rick Deckard,garciamark@gmail.com,1,1,2024-06-08
221569,2024-10-05 19:14:40,CUST0419,Alvarez Inc,234 Floyd Rapid Suite 066,,Melissashire,DC,4753.56,SalesRep,Pris Stratton,gabrielhenry@gordon-curry.biz,0,0,
243508,2024-06-21 18:20:51,CUST0245,"Davis, Robinson and Sellers",4607 Hayes Trafficway,,Penamouth,UT,4427.63,Fax,Rachael,jeffery23@ford-campbell.com,0,1,2025-05-29
288151,2024-09-11 17:47:17,CUST0192,"Johnston, Brown and Roberts",914 Craig Expressway,,Port Juanberg,SD,3129.54,Cash Counter,Rick Deckard,dennistimothy@hancock-mclaughlin.com,1,0,
249228,2023-01-04 19:54:27,CUST0055,"Hamilton, Larson and Dyer",7987 James Port,,Richardsonshire,MO,539.63,Email,Gaff,anthonyknight@taylor.com,1,1,2023-03-05
989680,2024-11-13 02:10:43,CUST0329,"Proctor, Camacho and Young",1900 Adams Island Suite 750,,Port Charlesborough,PA,595.78,Fax,Gaff,santanaronald@hotmail.com,0,1,2025-03-03
104247,2024-03-29 19:50:27,CUST0308,Anderson-Ramirez,33430 Smith Ports Apt. 235,,South Cherylhaven,AZ,2831.0,Fax,Roy Batty,john07@yahoo.com,1,0,
887612,2023-09-30 08:21:38,CUST0056,"Fernandez, Black and Frazier",7868 Timothy Valleys Apt. 818,,Webbtown,SC,127.85,Phone,Gaff,pamela68@yahoo.com,0,0,
487354,2023-06-22 14:04:53,CUST0177,Moon PLC,9334 Warren Glen,,Katiechester,MD,4910.03,Cash Counter,Rachael,peggy03@krause.com,0,0,
389397,2024-02-29 20:48:07,CUST0475,Hall Inc,4742 Teresa Rue Suite 034,Apt. 656,Lamland,MT,2554.33,Phone,Rick Deckard,mendozajody@mathis.com,1,0,
584775,2024-06-12 11:40:48,CUST0050,Holmes Group,248 Webb Loaf Suite 129,,Bradleyhaven,WI,2029.52,SalesRep,Bryant,christina78@hotmail.com,1,1,2024-10-19
609317,2024-09-02 02:09:51,CUST0423,Savage-Peterson,07593 Vega Islands Suite 801,,Ricardoton,MD,2408.46,SalesRep,Gaff,yolanda86@yahoo.com,0,0,
932175,2023-03-16 10:42:14,CUST0384,"Thomas, Allen and Flores",2796 Anthony Lights Apt. 533,,Murrayfort,SD,4122.48,Phone,Roy Batty,zlucas@hotmail.com,1,0,
597536,2023-06-16 02:34:43,CUST0305,Gibson PLC,8258 Marshall Prairie Suite 448,,Mendeztown,IA,1924.82,Email,Rick Deckard,colleenlong@jackson-jones.com,1,1,2023-07-09
921907,2024-07-25 21:02:40,CUST0296,Petty PLC,44367 Wong Viaduct,,Rodriguezstad,WV,2642.68,Online,Gaff,johnsondesiree@chan.com,1,0,
612440,2024-03-23 01:10:03,CUST0300,"Mitchell, Smith and Martinez",3120 Eric Mills,,Davidfurt,NJ,64.86,Phone,Roy Batty,fordhannah@yahoo.com,0,1,2024-07-16
865757,2023-08-01 21:15:11,CUST0331,King-Jones,902 Hayes Viaduct,Suite 222,Meltonstad,IN,1767.82,SalesRep,Gaff,obernard@hotmail.com,1,1,2025-04-11
108573,2023-08-24 11:48:14,CUST0154,Smith Ltd,89064 Christopher Harbor,,Griffinchester,FL,1088.86,Email,Zhora,corey13@hotmail.com,1,1,2025-02-14
295520,2024-11-26 14:33:01,CUST0302,"Oconnell, Pitts and Edwards",29317 Chad Mission,,East Jamesshire,IN,4009.98,Cash Counter,Pris Stratton,mary81@hotmail.com,1,0,
503558,2024-07-03 07:29:37,CUST0314,Jones-Smith,26696 Jesse Centers,,New Bradley,NV,4021.24,Cash Counter,Gaff,melinda23@reese-odonnell.com,1,0,
408803,2024-10-11 16:03:56,CUST0257,Wolf-Banks,4741 Victoria Port,,East Christineburgh,MO,1516.3,Phone,Pris Stratton,whebert@hotmail.com,0,0,
447202,2023-06-05 13:16:19,CUST0214,"Wilson, Calderon and May",52867 James Place Suite 358,,New Jackhaven,AK,4621.24,Email,Rick Deckard,tiffany93@yahoo.com,0,1,2025-04-07
